,3afterDHI,3afterDNI,3afterWS,3afterRH,3afterT,3afterTARGET,2afterDHI,2afterDNI,2afterWS,2afterRH,2afterT,2afterTARGET,1afterDHI,1afterDNI,1afterWS,1afterRH,1afterT,1afterTARGET,0afterDHI,0afterDNI,0afterWS,0afterRH,0afterT,0afterTARGET
328,0.0,0.0,1.8,62.81,0.9,0.0,0.0,0.0,1.6,69.58,-4.5,0.0,0.0,0.0,3.4,62.58,-1.2,0.0,0,0,1.9,62.03,-1.0,0.0
329,0.0,0.0,1.9,62.36,1.0,0.0,0.0,0.0,1.6,69.58,-4.5,0.0,0.0,0.0,3.5,62.58,-1.2,0.0,0,0,2.4,61.51,-0.9,0.0
330,0.0,0.0,2.1,63.24,1.1,0.0,0.0,0.0,1.7,66.9,-4.6,0.0,0.0,0.0,3.5,62.52,-1.1,0.0,0,0,2.9,58.69,-0.8,0.0
331,0.0,0.0,2.1,63.24,1.1,0.0,0.0,0.0,1.8,67.41,-4.7,0.0,0.0,0.0,3.4,62.98,-1.2,0.0,0,0,3.3,58.62,-0.8,0.0
332,0.0,0.0,2.2,64.03,1.0,0.0,0.0,0.0,1.9,65.41,-4.9,0.0,0.0,0.0,3.4,62.85,-1.3,0.0,0,0,3.8,56.88,-0.9,0.0
333,0.0,0.0,2.2,64.49,0.9,0.0,0.0,0.0,2.1,65.5,-4.9,0.0,0.0,0.0,3.3,62.85,-1.3,0.0,0,0,4.2,56.81,-0.9,0.0
334,0.0,0.0,2.2,65.24,0.7,0.0,0.0,0.0,2.2,63.39,-4.9,0.0,0.0,0.0,3.3,62.46,-1.4,0.0,0,0,4.7,55.7,-1.0,0.0
335,0.0,0.0,2.2,65.71,0.6,0.0,0.0,0.0,2.4,63.87,-5.0,0.0,0.0,0.0,3.3,62.46,-1.4,0.0,0,0,5.0,54.42,-0.7,0.0
288,0.0,0.0,0.7,69.75,-7.5,0.0,0.0,0.0,2.4,74.08,-6.1,0.0,0.0,0.0,3.2,54.47,-9.1,0.0,0,0,2.7,57.37,-6.7,0.0
289,0.0,0.0,0.8,69.75,-7.5,0.0,0.0,0.0,2.6,75.22,-6.3,0.0,0.0,0.0,3.2,54.9,-9.2,0.0,0,0,2.7,57.37,-6.7,0.0
290,0.0,0.0,0.8,70.61,-7.5,0.0,0.0,0.0,2.8,73.01,-6.4,0.0,0.0,0.0,3.2,55.09,-9.2,0.0,0,0,2.7,57.09,-6.6,0.0
291,0.0,0.0,1.0,71.71,-7.7,0.0,0.0,0.0,2.8,74.05,-6.6,0.0,0.0,0.0,3.1,55.09,-9.2,0.0,0,0,2.6,57.46,-6.7,0.0
292,0.0,0.0,1.2,72.61,-7.9,0.0,0.0,0.0,2.9,71.76,-6.7,0.0,0.0,0.0,3.0,55.15,-9.2,0.0,0,0,2.6,57.63,-6.7,0.0
293,0.0,0.0,1.3,72.61,-7.9,0.0,0.0,0.0,2.6,72.31,-6.8,0.0,0.0,0.0,2.9,55.15,-9.2,0.0,0,0,2.6,58.52,-6.9,0.0
294,0.0,0.0,1.4,73.44,-8.0,0.0,0.0,0.0,2.4,70.05,-7.0,0.0,0.0,0.0,2.7,54.03,-9.2,0.0,0,0,2.6,58.43,-7.0,0.0
295,0.0,0.0,1.4,73.44,-8.0,0.0,0.0,0.0,2.3,70.68,-7.1,0.0,0.0,0.0,2.5,54.52,-9.3,0.0,0,0,2.7,58.88,-7.1,0.0
296,0.0,0.0,1.4,74.36,-8.0,0.0,0.0,0.0,2.3,68.54,-7.3,0.0,0.0,0.0,2.2,52.42,-9.3,0.0,0,0,2.7,58.94,-7.2,0.0
297,0.0,0.0,1.5,74.94,-8.1,0.0,0.0,0.0,2.4,69.6,-7.5,0.0,0.0,0.0,2.0,54.1,-9.7,0.0,0,0,2.7,59.4,-7.3,0.0
298,0.0,0.0,1.5,76.13,-8.1,0.0,0.0,0.0,2.4,66.81,-7.7,0.0,0.0,0.0,1.8,53.11,-10.1,0.0,0,0,2.7,59.46,-7.3,0.0
299,0.0,0.0,1.5,74.38,-7.8,0.0,0.0,0.0,2.5,67.86,-7.9,0.0,0.0,0.0,1.8,55.25,-10.6,0.0,0,0,2.7,59.46,-7.3,0.0
300,0.0,0.0,1.5,74.51,-7.5,0.0,0.0,0.0,2.6,63.69,-8.1,0.0,0.0,0.0,1.7,55.17,-11.1,0.0,0,0,2.7,59.48,-7.2,0.0
301,0.0,0.0,1.7,70.14,-6.7,0.0,0.0,0.0,2.8,62.78,-7.9,0.0,0.0,0.0,2.1,50.22,-9.9,0.0,0,0,3.0,54.32,-6.0,0.0
302,9.0,36.0,1.9,70.13,-6.0,0.938540658,19.0,134.0,3.0,58.87,-7.7,2.346395477,21.0,242.0,2.5,49.99,-8.7,3.097276065,21,213,3.2,56.19,-4.8,3.097143327
303,30.0,19.0,2.0,62.6,-4.5,3.097133117,42.0,394.0,3.7,55.78,-7.0,9.103944421,40.0,494.0,2.8,42.17,-6.5,10.41785854,46,365,3.2,49.47,-3.1,9.385107476
304,53.0,7.0,2.1,65.2,-3.0,5.161803439,51.0,612.0,4.3,52.3,-6.4,18.02005983,53.0,741.0,3.2,46.42,-4.3,21.30447492,69,482,3.3,52.13,-1.3,17.36210538
305,84.0,303.0,2.3,59.66,-1.8,16.70525265,63.0,706.0,4.7,48.46,-5.4,26.84208582,59.0,898.0,3.1,41.5,-2.8,32.56621558,81,603,2.9,46.4,0.3,26.08962393
306,112.0,177.0,2.5,62.45,-0.6,16.98657783,60.0,819.0,5.1,43.72,-4.4,35.94547516,66.0,942.0,3.0,41.87,-1.2,41.4813089,72,832,2.4,49.01,1.9,38.2891345
307,136.0,72.0,2.8,58.0,0.4,15.86022158,68.0,862.0,5.4,40.87,-3.5,43.92249606,72.0,969.0,2.7,38.64,-0.1,49.45788579999999,89,844,1.9,43.76,3.5,45.8898469
308,200.0,77.0,3.1,58.79,1.3,22.52316881,76.0,896.0,5.7,36.68,-2.5,51.24234894,78.0,987.0,2.3,38.97,1.0,56.40195452,125,760,1.5,40.99,5.0,49.83048465
309,210.0,28.0,3.5,55.92,2.0,21.20915413,82.0,930.0,5.9,35.35,-2.0,57.81156319,85.0,1009.0,2.0,37.32,1.6,62.78312606,133,770,1.2,38.51,5.9,54.61592317
310,252.0,45.0,3.8,55.48,2.7,26.18278089,88.0,957.0,6.1,36.07,-1.5,63.16066273,91.0,980.0,1.7,37.93,2.2,65.22269789,103,932,1.0,36.78,6.8,63.99946935
311,295.0,98.0,4.0,54.24,3.0,33.50258766,82.0,1054.0,6.1,35.29,-1.2,70.66838371,102.0,924.0,1.6,37.08,2.5,65.22248285,102,953,0.9,35.78,7.2,67.37744425
312,300.0,310.0,4.2,53.05,3.3,46.92223698,82.0,1070.0,6.2,38.37,-0.8,72.92044192,102.0,954.0,1.4,37.91,2.8,68.13146249,116,896,0.8,35.1,7.7,66.34483469
313,297.0,299.0,4.4,52.31,3.5,45.98369117,83.0,1065.0,6.2,37.81,-0.6,72.63873616,100.0,952.0,1.4,37.64,2.9,67.84985295,111,915,0.7,34.62,7.9,67.00156696
314,267.0,398.0,4.6,51.29,3.6,48.61127724,88.0,1009.0,6.3,41.33,-0.5,68.50932703,100.0,937.0,1.3,38.8,3.0,65.69134836,93,990,0.6,34.93,8.1,68.6905311
315,237.0,454.0,4.7,51.29,3.6,48.04821225,86.0,994.0,6.3,41.33,-0.5,64.94308809,91.0,998.0,1.2,38.48,3.1,66.06665489,104,899,0.6,35.41,7.9,62.02806129
316,229.0,321.0,4.7,52.02,3.5,38.56999402,79.0,998.0,6.3,43.57,-0.5,61.00145557,84.0,1000.0,1.1,40.28,3.1,61.93748896,88,950,0.5,36.98,7.7,60.05755898
317,195.0,424.0,4.6,53.51,3.1,38.85169762,82.0,956.0,6.2,44.92,-0.9,54.52615613,78.0,983.0,1.1,40.57,3.0,55.83764611,82,958,0.6,38.79,7.0,55.4598288
318,183.0,105.0,4.5,55.09,2.8,21.67819261,75.0,933.0,6.1,45.6,-1.2,47.48765227,71.0,959.0,1.0,42.88,2.8,48.61170464,82,890,0.7,45.79,6.3,46.92068992
319,142.0,138.0,4.0,58.73,1.9,18.29995399,63.0,933.0,5.7,48.42,-2.0,40.16777443,64.0,925.0,0.8,45.38,2.0,40.35370034,95,707,0.9,49.41,5.2,35.37862791
320,119.0,290.0,3.6,61.13,1.1,19.52012254,55.0,883.0,5.3,48.62,-2.7,31.06456919,56.0,872.0,0.5,53.91,1.1,31.15711867,77,629,1.0,53.76,4.1,26.18237803
321,83.0,257.0,3.6,61.13,1.1,13.13854402,51.0,731.0,5.3,48.62,-2.7,20.3655937,47.0,785.0,0.5,53.91,1.1,21.3970574,53,614,1.0,53.76,4.1,18.48719883
322,48.0,177.0,2.4,71.18,-1.9,6.663338435,44.0,407.0,4.2,52.52,-5.2,9.291470824,36.0,596.0,0.5,55.84,-2.3,11.16817971,38,474,1.0,56.15,1.2,9.947743824
323,16.0,65.0,2.6,76.65,-2.9,1.689315633,17.0,161.0,4.2,55.39,-5.9,2.252495103,20.0,282.0,0.8,60.14,-3.3,3.097092274,21,342,1.0,61.75,-0.1,3.566223264
324,0.0,0.0,2.8,77.41,-3.9,0.0,0.0,0.0,4.2,53.24,-6.6,0.0,0.0,0.0,1.0,57.91,-4.4,0.0,0,0,1.0,60.9,-1.3,0.0
325,0.0,0.0,3.2,81.08,-4.5,0.0,0.0,0.0,4.3,53.65,-6.7,0.0,0.0,0.0,1.3,61.05,-5.1,0.0,0,0,1.0,65.07,-2.2,0.0
326,0.0,0.0,3.7,77.95,-5.0,0.0,0.0,0.0,4.3,52.87,-6.9,0.0,0.0,0.0,1.5,61.01,-5.8,0.0,0,0,1.1,67.24,-3.0,0.0
327,0.0,0.0,3.5,79.14,-5.2,0.0,0.0,0.0,4.1,53.75,-7.1,0.0,0.0,0.0,1.7,62.42,-6.1,0.0,0,0,1.3,69.27,-3.4,0.0
328,0.0,0.0,3.3,75.07,-5.4,0.0,0.0,0.0,3.9,53.17,-7.4,0.0,0.0,0.0,2.0,61.43,-6.3,0.0,0,0,1.5,69.21,-3.7,0.0
329,0.0,0.0,3.0,75.64,-5.5,0.0,0.0,0.0,3.7,54.42,-7.7,0.0,0.0,0.0,2.2,61.9,-6.4,0.0,0,0,2.0,69.73,-3.8,0.0
330,0.0,0.0,2.6,74.27,-5.6,0.0,0.0,0.0,3.6,53.48,-8.1,0.0,0.0,0.0,2.4,59.65,-6.4,0.0,0,0,2.4,67.61,-3.9,0.0
331,0.0,0.0,2.5,74.83,-5.7,0.0,0.0,0.0,3.5,54.74,-8.4,0.0,0.0,0.0,2.5,60.04,-6.5,0.0,0,0,2.7,68.64,-4.1,0.0
332,0.0,0.0,2.4,74.6,-5.8,0.0,0.0,0.0,3.4,54.0,-8.7,0.0,0.0,0.0,2.7,58.0,-6.5,0.0,0,0,3.0,66.6,-4.4,0.0
333,0.0,0.0,2.3,74.6,-5.8,0.0,0.0,0.0,3.4,54.43,-8.8,0.0,0.0,0.0,2.7,58.45,-6.6,0.0,0,0,3.1,67.1,-4.5,0.0
334,0.0,0.0,2.3,74.23,-5.8,0.0,0.0,0.0,3.3,54.27,-9.0,0.0,0.0,0.0,2.7,57.4,-6.6,0.0,0,0,3.1,64.69,-4.6,0.0
335,0.0,0.0,2.4,75.37,-6.0,0.0,0.0,0.0,3.3,54.69,-9.1,0.0,0.0,0.0,2.7,57.84,-6.7,0.0,0,0,3.1,65.18,-4.7,0.0
288,0.0,0.0,1.2,68.06,-0.3,0.0,0.0,0.0,2.0,82.69,1.9,0.0,0.0,0.0,5.6,65.18,-4.8,0.0,0,0,2.2,67.95,-14.2,0.0
289,0.0,0.0,1.1,67.57,-0.2,0.0,0.0,0.0,2.1,83.28,1.8,0.0,0.0,0.0,5.5,65.68,-4.9,0.0,0,0,2.4,69.08,-14.4,0.0
290,0.0,0.0,1.0,65.64,0.0,0.0,0.0,0.0,2.1,83.28,1.6,0.0,0.0,0.0,5.3,64.73,-4.9,0.0,0,0,2.6,64.73,-14.7,0.0
291,0.0,0.0,1.0,63.31,0.5,0.0,0.0,0.0,2.6,82.58,1.7,0.0,0.0,0.0,5.2,65.71,-5.1,0.0,0,0,2.7,64.73,-14.7,0.0
292,0.0,0.0,1.0,67.56,1.0,0.0,0.0,0.0,3.1,82.21,1.7,0.0,0.0,0.0,5.0,65.43,-5.3,0.0,0,0,2.8,61.99,-14.8,0.0
293,0.0,0.0,1.1,69.03,0.7,0.0,0.0,0.0,2.9,81.52,1.8,0.0,0.0,0.0,4.8,66.43,-5.5,0.0,0,0,2.8,60.98,-14.6,0.0
294,0.0,0.0,1.2,75.4,0.4,0.0,0.0,0.0,2.7,81.42,1.8,0.0,0.0,0.0,4.6,65.59,-5.7,0.0,0,0,2.9,59.82,-14.4,0.0
295,0.0,0.0,1.4,75.85,0.3,0.0,0.0,0.0,2.5,82.0,1.7,0.0,0.0,0.0,4.5,67.19,-6.0,0.0,0,0,2.8,58.84,-14.2,0.0
296,0.0,0.0,1.7,77.93,0.2,0.0,0.0,0.0,2.3,82.8,1.6,0.0,0.0,0.0,4.4,66.29,-6.2,0.0,0,0,2.8,59.22,-14.0,0.0
297,0.0,0.0,1.6,80.23,-0.2,0.0,0.0,0.0,2.4,85.21,1.2,0.0,0.0,0.0,4.4,66.8,-6.3,0.0,0,0,2.7,58.74,-13.9,0.0
298,0.0,0.0,1.4,80.35,-0.7,0.0,0.0,0.0,2.5,84.34,0.9,0.0,0.0,0.0,4.3,65.98,-6.5,0.0,0,0,2.7,59.1,-13.7,0.0
299,0.0,0.0,1.8,76.36,0.0,0.0,0.0,0.0,3.3,84.24,0.9,0.0,0.0,0.0,4.2,66.49,-6.6,0.0,0,0,2.6,57.2,-13.3,0.0
300,0.0,0.0,2.3,71.37,0.6,0.0,0.0,0.0,4.2,82.28,0.9,0.0,0.0,0.0,4.2,65.8,-6.7,0.0,0,0,2.6,57.63,-12.9,0.0
301,13.0,78.0,2.9,63.64,2.2,1.501529736,9.0,12.0,5.4,80.43,1.2,0.8446197590000001,16.0,45.0,4.3,63.81,-6.3,1.6893787530000002,18,81,2.4,48.31,-10.7,2.064896091
302,38.0,396.0,3.5,59.91,3.7,8.352121466,23.0,39.0,6.6,78.67,1.5,2.627697252,52.0,138.0,4.4,64.84,-5.9,6.663631345,47,314,2.2,55.82,-8.4,8.728658317999999
303,58.0,534.0,3.7,52.84,5.5,16.70391248,22.0,0.0,7.6,78.11,1.6,2.064617001,93.0,168.0,4.7,61.95,-5.3,12.48249472,55,711,2.0,45.0,-5.6,21.30477928
304,97.0,465.0,3.8,51.64,7.3,22.99088537,30.0,0.0,8.5,77.06,1.6,2.8153868189999995,114.0,410.0,5.0,63.45,-4.8,23.27550137,57,861,1.8,54.05,-2.7,32.2846278
305,125.0,504.0,4.0,45.66,9.1,30.77902537,42.0,0.0,9.2,78.73,1.3,3.941554542,117.0,582.0,5.3,61.11,-4.3,33.59912784,65,937,1.2,48.75,-1.3,42.98294198
306,117.0,684.0,4.1,42.37,10.9,41.94497607,49.0,0.0,9.9,75.75,1.0,4.59849546,125.0,665.0,5.5,61.79,-3.8,42.42101212,76,961,0.5,46.15,0.2,51.99160986
307,248.0,289.0,3.9,39.1,12.1,38.19100693,61.0,0.0,10.4,79.78,0.3,5.724701653,178.0,585.0,5.5,59.98,-3.4,47.58265178,78,1011,0.5,43.88,0.9,61.09436397
308,286.0,180.0,3.7,34.71,13.4,37.1582866,76.0,0.0,10.9,73.06,-0.4,7.132470044,179.0,672.0,5.6,60.81,-2.9,56.02896849,82,1031,0.5,47.31,1.6,68.32005347
309,225.0,552.0,3.8,32.96,14.2,55.26777363,89.0,0.0,11.0,76.99,-1.1,8.352562069,142.0,824.0,5.4,59.11,-2.5,65.13221642,87,1045,0.5,45.33,2.2,74.32572191
310,203.0,673.0,3.8,30.94,15.0,63.05537742,102.0,0.0,11.0,71.75,-1.7,9.572662345,123.0,907.0,5.3,59.81,-2.1,71.70143315,143,905,0.6,43.86,2.9,73.85592569
311,323.0,387.0,4.0,30.35,15.3,56.48692267,114.0,2.0,10.8,73.99,-2.1,10.79275499,138.0,890.0,5.0,58.5,-1.8,73.95359037,169,856,0.6,42.34,3.4,74.88780792
312,279.0,514.0,4.2,31.21,15.7,61.45975362,123.0,4.0,10.6,72.01,-2.5,11.82515745,176.0,814.0,4.8,59.18,-1.5,73.10870173,129,962,0.6,40.79,3.9,79.4857453
313,239.0,630.0,4.3,31.17,15.7,65.58834775,114.0,2.0,10.4,72.01,-2.5,10.79280243,234.0,688.0,4.6,58.32,-1.3,69.72996919,110,1021,0.5,39.67,4.3,81.54995161
314,171.0,766.0,4.4,33.18,15.7,67.46498145,112.0,1.0,10.3,72.44,-2.6,10.60511318,226.0,688.0,4.3,59.04,-1.1,67.9466847,94,1052,0.5,39.13,4.7,80.70500583
315,255.0,499.0,4.2,33.35,15.6,56.11140925,152.0,8.0,10.0,72.53,-2.6,14.82838833,199.0,717.0,4.1,58.61,-1.0,65.50653839,101,1011,0.6,38.59,4.9,75.91884442
316,220.0,558.0,4.0,34.56,15.4,54.5163887,96.0,1.0,9.7,73.03,-2.5,9.103494226,159.0,768.0,3.8,58.94,-0.9,62.12790940000001,100,987,0.8,38.86,5.1,70.47580573
317,247.0,404.0,3.6,35.18,15.1,45.79016422,95.0,2.0,9.5,73.66,-2.6,9.009653671,224.0,504.0,3.5,59.45,-1.0,49.55222389,85,1006,1.1,39.13,5.0,65.31453356
318,206.0,369.0,3.2,35.82,14.9,37.81450154,85.0,0.0,9.2,73.81,-2.6,7.977297521000001,247.0,192.0,3.3,60.18,-1.1,32.94100322,79,982,1.3,41.17,4.8,57.61955712
319,190.0,73.0,2.4,37.47,14.2,21.01864396,84.0,9.0,9.1,74.36,-2.7,8.258858275,179.0,296.0,2.9,61.97,-1.5,29.84411701,73,949,1.3,42.93,4.2,48.89248732
320,138.0,44.0,1.6,42.85,13.5,14.54426286,73.0,20.0,8.9,73.62,-2.8,7.601911993,97.0,621.0,2.5,65.04,-1.8,31.62736035,66,903,1.3,51.02,3.6,39.32070495
321,64.0,0.0,1.6,42.85,13.5,6.005373052,32.0,1.0,8.9,73.62,-2.8,3.003224491,96.0,438.0,2.5,65.04,-1.8,21.30388961,57,836,1.3,51.02,3.6,29.09169101
322,47.0,0.0,0.6,51.32,10.6,4.410336411,18.0,0.0,8.5,72.83,-3.2,1.689321202,73.0,280.0,1.6,69.15,-4.1,12.2946259,46,729,0.8,62.22,-0.3,18.6757892
323,28.0,0.0,1.0,58.28,8.7,2.627489327,12.0,0.0,8.3,73.93,-3.4,1.12621661,39.0,164.0,1.4,76.37,-5.4,5.349646475,33,545,0.7,68.5,-1.6,8.821855604
324,4.0,0.0,1.4,59.74,6.8,0.375363457,3.0,0.0,8.1,71.35,-3.6,0.281554771,8.0,29.0,1.2,66.91,-6.8,0.750839127,13,148,0.6,57.26,-2.9,1.407763027
325,0.0,0.0,1.5,63.11,6.0,0.0,0.0,0.0,8.0,72.43,-3.8,0.0,0.0,0.0,0.9,69.62,-7.3,0.0,0,0,0.6,59.87,-3.5,0.0
326,0.0,0.0,1.7,67.25,5.1,0.0,0.0,0.0,7.8,69.79,-4.1,0.0,0.0,0.0,0.7,67.71,-7.8,0.0,0,0,0.6,59.8,-4.1,0.0
327,0.0,0.0,2.1,70.12,4.5,0.0,0.0,0.0,7.5,70.85,-4.3,0.0,0.0,0.0,0.6,71.49,-8.5,0.0,0,0,1.0,62.09,-4.6,0.0
328,0.0,0.0,2.5,73.22,4.0,0.0,0.0,0.0,7.2,67.61,-4.4,0.0,0.0,0.0,0.5,70.05,-9.2,0.0,0,0,1.4,63.86,-5.2,0.0
329,0.0,0.0,2.4,76.91,3.3,0.0,0.0,0.0,7.0,68.12,-4.5,0.0,0.0,0.0,0.9,74.69,-10.0,0.0,0,0,1.6,65.33,-5.5,0.0
330,0.0,0.0,2.3,78.03,2.6,0.0,0.0,0.0,6.8,66.57,-4.6,0.0,0.0,0.0,1.3,71.28,-10.8,0.0,0,0,1.8,64.9,-5.8,0.0
331,0.0,0.0,2.3,79.15,2.4,0.0,0.0,0.0,6.6,66.57,-4.6,0.0,0.0,0.0,1.5,75.98,-11.6,0.0,0,0,1.9,65.9,-6.0,0.0
332,0.0,0.0,2.2,81.05,2.2,0.0,0.0,0.0,6.3,65.95,-4.7,0.0,0.0,0.0,1.7,72.06,-12.4,0.0,0,0,2.1,64.24,-6.1,0.0
333,0.0,0.0,2.4,81.52,2.1,0.0,0.0,0.0,6.1,66.04,-4.7,0.0,0.0,0.0,1.8,75.04,-12.9,0.0,0,0,2.2,64.73,-6.2,0.0
334,0.0,0.0,2.5,82.52,2.0,0.0,0.0,0.0,5.9,65.35,-4.7,0.0,0.0,0.0,2.0,70.87,-13.5,0.0,0,0,2.3,63.3,-6.3,0.0
335,0.0,0.0,2.3,82.42,2.0,0.0,0.0,0.0,5.7,65.84,-4.8,0.0,0.0,0.0,2.1,72.62,-13.8,0.0,0,0,2.3,63.3,-6.3,0.0
288,0.0,0.0,0.8,70.31,18.8,0.0,0.0,0.0,3.6,58.02,20.8,0.0,0.0,0.0,1.4,63.88,19.2,0.0,0,0,1.1,58.67,17.7,0.0
289,0.0,0.0,0.8,71.19,18.6,0.0,0.0,0.0,3.4,59.1,20.5,0.0,0.0,0.0,1.4,64.68,19.0,0.0,0,0,1.2,59.78,17.4,0.0
290,0.0,0.0,0.8,72.09,18.4,0.0,0.0,0.0,3.2,58.83,20.2,0.0,0.0,0.0,1.5,66.79,18.7,0.0,0,0,1.2,60.42,17.0,0.0
291,0.0,0.0,0.8,73.45,18.1,0.0,0.0,0.0,3.0,59.93,19.9,0.0,0.0,0.0,1.3,68.05,18.4,0.0,0,0,1.3,61.19,16.8,0.0
292,0.0,0.0,0.8,74.92,17.8,0.0,0.0,0.0,2.8,60.03,19.6,0.0,0.0,0.0,1.2,69.97,18.1,0.0,0,0,1.4,61.4,16.5,0.0
293,0.0,0.0,0.9,76.74,17.4,0.0,0.0,0.0,2.6,61.16,19.3,0.0,0.0,0.0,1.2,71.75,17.7,0.0,0,0,1.5,62.18,16.3,0.0
294,0.0,0.0,0.9,78.1,17.0,0.0,0.0,0.0,2.4,62.12,18.9,0.0,0.0,0.0,1.2,73.0,17.2,0.0,0,0,1.6,61.59,16.1,0.0
295,0.0,0.0,1.0,79.59,16.7,0.0,0.0,0.0,2.3,63.69,18.5,0.0,0.0,0.0,1.3,74.02,17.0,0.0,0,0,1.7,62.38,15.9,0.0
296,0.0,0.0,1.0,79.93,16.4,0.0,0.0,0.0,2.2,63.98,18.0,0.0,0.0,0.0,1.4,74.87,16.7,0.0,0,0,1.9,61.31,15.8,0.0
297,0.0,0.0,1.2,77.44,16.9,0.0,0.0,0.0,2.4,63.58,18.1,0.0,0.0,0.0,1.6,74.4,16.8,0.0,0,0,2.1,59.01,16.4,0.0
298,2.0,13.0,1.4,76.81,17.3,0.1876600689999999,2.0,13.0,2.6,60.91,18.2,0.187658213,1.0,0.0,1.8,74.89,17.0,0.093830344,3,25,2.4,56.45,17.0,0.187660688
299,26.0,270.0,1.9,70.36,18.7,4.409943767,27.0,277.0,2.9,56.18,19.5,4.409904987,14.0,27.0,2.1,71.66,17.7,1.501273955,23,318,2.8,50.11,18.9,4.222277303
300,43.0,500.0,2.4,66.54,20.1,12.0098748,42.0,468.0,3.2,49.71,20.9,11.35298493,41.0,403.0,2.4,70.03,18.5,10.13351008,39,530,3.3,44.41,20.8,11.72830311
301,61.0,571.0,1.9,59.6,21.9,19.98478685,57.0,615.0,2.8,43.81,23.0,20.54749014,51.0,648.0,2.3,64.2,19.9,20.64201769,49,661,2.7,38.39,23.2,20.64126891
302,62.0,726.0,1.4,51.3,23.8,30.39875917,60.0,752.0,2.4,34.59,25.2,30.86740077,55.0,749.0,2.1,55.39,21.3,30.21194277,58,747,2.2,30.29,25.5,30.21054793
303,70.0,786.0,1.2,45.82,25.7,39.87408274,70.0,796.0,2.1,30.93,27.1,40.15492886,61.0,816.0,2.6,49.66,23.1,39.96904647,64,808,1.6,26.94,27.5,39.77947423
304,75.0,831.0,1.1,35.17,27.5,49.06760618,107.0,739.0,1.7,21.87,28.9,47.28430766,62.0,868.0,3.1,35.31,24.8,49.44435178,70,852,0.9,20.39,29.5,49.16034482
305,80.0,864.0,1.6,33.34,28.4,57.79224925,83.0,870.0,1.8,20.39,30.1,58.26025336,65.0,904.0,3.4,32.89,26.0,58.45052147,74,885,0.9,19.35,30.4,57.97861165
306,85.0,890.0,2.2,29.51,29.3,65.95381372,77.0,918.0,1.8,16.49,31.2,66.8905931,67.0,933.0,3.7,26.05,27.1,66.79978819,78,908,1.0,18.56,31.4,66.0461066
307,89.0,908.0,2.5,28.35,30.0,73.08339334,170.0,772.0,1.9,15.77,32.0,70.83022949,69.0,953.0,3.8,24.72,28.0,74.11700921,83,924,1.2,17.85,32.1,73.17552088
308,93.0,922.0,2.8,26.3,30.6,79.27478822,122.0,885.0,2.0,14.3,32.8,78.99142875,71.0,968.0,4.0,22.49,28.9,80.40208664,251,536,1.4,17.46,32.8,64.26262315
309,93.0,935.0,3.0,25.7,31.0,84.24668258,83.0,963.0,2.2,13.91,33.3,85.37031477,72.0,978.0,4.0,21.6,29.6,85.46760476,143,846,1.7,16.97,33.3,81.33633286
310,94.0,945.0,3.1,24.11,31.5,88.09265045,84.0,969.0,2.3,13.44,33.8,89.02855316,74.0,984.0,4.1,20.89,30.3,89.21961212,269,401,1.9,16.62,33.8,58.72694866
311,96.0,948.0,3.2,23.81,31.7,90.43783633,173.0,760.0,2.5,13.22,34.1,81.42943021,162.0,817.0,4.0,20.3,30.8,85.18502892,366,137,2.1,16.41,34.0,46.06209008
312,96.0,949.0,3.3,22.51,32.0,91.37568679,258.0,27.0,2.7,13.22,34.4,26.54890869,122.0,606.0,3.9,20.11,31.3,63.88842051,375,420,2.3,16.28,34.3,71.39131352
313,97.0,947.0,3.3,22.51,32.0,91.0004273,91.0,0.0,2.8,13.13,34.5,8.536918851,158.0,277.0,3.8,19.77,31.6,38.65189785,387,211,2.5,16.28,34.3,54.41125078
314,96.0,943.0,3.3,21.56,32.1,89.12403184,95.0,1.0,2.9,13.43,34.6,9.005970425,79.0,972.0,3.7,19.72,31.9,89.68711767,395,343,2.6,16.61,34.2,66.04407355
315,97.0,933.0,3.4,21.68,32.0,85.93442413,86.0,0.0,3.0,13.58,34.4,8.067866245,81.0,961.0,3.7,19.81,31.8,86.40368847,325,295,2.7,16.79,34.0,54.59905586
316,98.0,918.0,3.5,21.45,31.8,81.33767416,115.0,3.0,3.1,14.03,34.2,11.06988733,158.0,798.0,3.7,20.28,31.7,77.20989554,233,661,2.7,17.08,33.8,73.45559233
317,97.0,901.0,3.5,21.82,31.5,75.61520369,246.0,21.0,3.2,14.34,33.8,24.57901046,293.0,202.0,3.5,20.86,31.2,42.31088007,147,804,2.7,17.56,33.3,72.61167432
318,95.0,879.0,3.5,22.38,31.1,68.76698267,284.0,37.0,3.2,14.84,33.3,29.17600867,322.0,208.0,3.4,21.65,30.8,44.28120446,172,710,2.6,17.71,32.9,63.98111067
319,99.0,837.0,3.5,23.02,30.6,60.79297369,262.0,313.0,3.3,15.43,32.6,43.71744268,263.0,327.0,3.0,22.4,30.2,44.65676347,192,614,2.5,18.32,32.3,55.35059281
320,103.0,778.0,3.5,24.2,30.0,51.78694881,212.0,389.0,3.4,16.32,31.9,40.90332981,230.0,326.0,2.7,23.69,29.6,39.12183445,210,398,2.3,18.56,31.8,40.99718986
