,Day,Hour,Minute,DHI,DNI,WS,RH,T,TARGET,SEASON
443,9,5,30,0,0,3.2,73.64,0,0.0,3.0
444,9,6,0,0,0,3.2,74.25,0,0.0,3.0
445,9,6,30,0,0,3.1,74.26,0,0.0,3.0
446,9,7,0,0,0,3.0,74.36,0,0.0,3.0
447,9,7,30,0,0,3.0,69.16,1,0.0,3.0
448,9,8,0,36,171,3.1,72.41,2,4.879982367,3.0
449,9,8,30,61,279,3.2,67.39,3,10.32292617,3.0
450,9,9,0,88,347,3.4,69.5,4,16.32881285,3.0
451,9,9,30,81,601,3.6,64.73,5,25.14984913,3.0
452,9,10,0,88,657,3.8,58.35,7,30.87357644,3.0
453,9,10,30,78,770,3.7,58.33,7,37.06705986,3.0
454,9,11,0,107,693,3.6,54.31,8,38.943445,3.0
455,9,11,30,107,725,3.3,54.29,8,41.75863379,3.0
456,9,12,0,105,745,3.1,49.85,9,43.16575376,3.0
457,9,12,30,84,936,2.8,49.84,9,49.35910104,3.0
458,9,13,0,82,927,2.5,50.31,9,47.57616773,3.0
459,9,13,30,79,910,2.1,53.89,8,44.19846408,3.0
460,9,14,0,72,894,1.7,57.56,8,39.69416201,3.0
461,9,14,30,66,856,1.2,61.69,6,33.87684982,3.0
462,9,15,0,59,800,0.8,69.67,5,26.93286082,3.0
463,9,15,30,50,718,0.6,80.26,4,19.33181291,3.0
464,9,16,0,38,582,0.5,74.1,3,11.26137401,3.0
465,9,16,30,21,351,0.4,79.65,1,3.941567537,3.0
466,9,17,0,0,0,0.3,75.37,0,0.0,3.0
467,9,17,30,0,0,0.6,81.06,0,0.0,3.0
468,9,18,0,0,0,1.0,84.38,0,0.0,3.0
469,9,18,30,0,0,1.2,84.37,0,0.0,3.0
470,9,19,0,0,0,1.4,81.49,-1,0.0,3.0
471,9,19,30,0,0,1.5,81.48,-1,0.0,3.0
472,9,20,0,0,0,1.7,78.5,-1,0.0,3.0
473,9,20,30,0,0,1.8,78.48,-1,0.0,3.0
474,9,21,0,0,0,1.9,75.62,-1,0.0,3.0
475,9,21,30,0,0,2.0,75.6,-1,0.0,3.0
476,9,22,0,0,0,2.1,73.52,-1,0.0,3.0
477,9,22,30,0,0,2.2,73.5,-1,0.0,3.0
478,9,23,0,0,0,2.3,77.92,-1,0.0,3.0
479,9,23,30,0,0,2.3,77.91,-1,0.0,3.0
480,10,0,0,0,0,2.4,77.31,-1,0.0,3.0
481,10,0,30,0,0,2.3,77.31,-1,0.0,3.0
482,10,1,0,0,0,2.2,76.93,-1,0.0,3.0
483,10,1,30,0,0,2.1,76.92,-1,0.0,3.0
484,10,2,0,0,0,2.0,76.84,-1,0.0,3.0
485,10,2,30,0,0,1.9,76.83,-1,0.0,3.0
486,10,3,0,0,0,1.9,76.97,-1,0.0,3.0
487,10,3,30,0,0,1.8,76.96,-1,0.0,3.0
488,10,4,0,0,0,1.8,77.16,-1,0.0,3.0
489,10,4,30,0,0,1.7,77.16,-1,0.0,3.0
490,10,5,0,0,0,1.7,77.87,-1,0.0,3.0
491,10,5,30,0,0,1.7,72.31,0,0.0,3.0
492,10,6,0,0,0,1.7,74.56,0,0.0,3.0
493,10,6,30,0,0,1.6,69.29,0,0.0,3.0
494,10,7,0,0,0,1.6,72.59,0,0.0,3.0
495,10,7,30,0,0,1.5,67.52,0,0.0,3.0
496,10,8,0,5,0,1.5,75.6,1,0.469234231,3.0
497,10,8,30,12,0,1.6,75.63,2,1.126149777,3.0
498,10,9,0,62,0,1.8,77.28,3,5.818376569,3.0
499,10,9,30,70,0,1.5,77.29,3,6.569134836,3.0
500,10,10,0,141,22,1.3,75.37,4,14.0765628,3.0
501,10,10,30,126,0,1.7,75.36,4,11.82431275,3.0
502,10,11,0,138,576,2.1,74.64,4,37.06828204,3.0
503,10,11,30,132,630,2.2,80.12,4,40.16512586,3.0
504,10,12,0,142,608,2.4,81.45,4,40.63434462,3.0
505,10,12,30,218,264,2.3,81.46,4,32.18840694,3.0
506,10,13,0,93,0,2.3,80.33,4,8.727468936000001,3.0
507,10,13,30,94,0,2.2,80.36,3,8.821409637,3.0
508,10,14,0,90,0,2.2,78.78,3,8.446030504,3.0
509,10,14,30,104,0,1.9,84.67,2,9.759964734,3.0
510,10,15,0,120,188,1.7,92.15,2,16.32917177,3.0
511,10,15,30,67,0,1.4,92.18,1,6.28773869,3.0
512,10,16,0,53,37,1.1,93.27,0,5.443176895,3.0
513,10,16,30,20,0,0.9,93.31,0,1.87695755,3.0
514,10,17,0,0,0,0.8,96.3,0,0.0,3.0
515,10,17,30,0,0,0.7,96.35,0,0.0,3.0
516,10,18,0,0,0,0.6,93.45,0,0.0,3.0
517,10,18,30,0,0,0.6,93.49,0,0.0,3.0
518,10,19,0,0,0,0.6,97.76,-1,0.0,3.0
519,10,19,30,0,0,0.6,97.78,-1,0.0,3.0
520,10,20,0,0,0,0.7,95.36,-1,0.0,3.0
521,10,20,30,0,0,0.7,95.38,-1,0.0,3.0
522,10,21,0,0,0,0.7,99.12,-2,0.0,3.0
523,10,21,30,0,0,0.7,99.13,-2,0.0,3.0
524,10,22,0,0,0,0.8,94.89,-3,0.0,3.0
525,10,22,30,0,0,0.8,94.89,-3,0.0,3.0
526,10,23,0,0,0,0.9,97.69,-3,0.0,3.0
527,10,23,30,0,0,0.9,97.69,-3,0.0,3.0
528,11,0,0,0,0,1.0,93.54,-4,0.0,3.0
529,11,0,30,0,0,0.9,93.55,-4,0.0,3.0
530,11,1,0,0,0,0.9,97.65,-4,0.0,3.0
531,11,1,30,0,0,0.8,97.65,-4,0.0,3.0
532,11,2,0,0,0,0.8,94.87,-4,0.0,3.0
533,11,2,30,0,0,0.7,94.85,-4,0.0,3.0
534,11,3,0,0,0,0.7,92.02,-4,0.0,3.0
535,11,3,30,0,0,0.7,92.02,-4,0.0,3.0
536,11,4,0,0,0,0.7,89.57,-4,0.0,3.0
537,11,4,30,0,0,0.6,89.59,-4,0.0,3.0
538,11,5,0,0,0,0.6,87.47,-4,0.0,3.0
539,11,5,30,0,0,0.5,87.48,-4,0.0,3.0
540,11,6,0,0,0,0.5,85.53,-4,0.0,3.0
541,11,6,30,0,0,0.4,85.54,-4,0.0,3.0
542,11,7,0,0,0,0.4,84.33,-4,0.0,3.0
543,11,7,30,0,0,0.4,78.19,-3,0.0,3.0
544,11,8,0,13,0,0.5,80.43,-3,1.220062631,3.0
545,11,8,30,28,0,0.3,74.61,-2,2.627798327,3.0
546,11,9,0,55,0,0.2,76.44,-1,5.161689988,3.0
547,11,9,30,38,0,0.5,70.98,0,3.566219345,3.0
548,11,10,0,147,31,0.9,70.48,0,14.92181252,3.0
549,11,10,30,189,136,1.2,65.49,0,23.08657787,3.0
550,11,11,0,186,369,1.5,68.22,1,32.94024299,3.0
551,11,11,30,222,160,1.7,68.17,1,27.8725133,3.0
552,11,12,0,211,56,2.0,69.47,2,22.33530391,3.0
553,11,12,30,226,134,2.1,69.43,2,27.21528628,3.0
554,11,13,0,208,72,2.2,64.86,3,22.71043758,3.0
555,11,13,30,150,8,2.1,64.84,3,14.35825186,3.0
556,11,14,0,162,349,2.0,64.4,3,28.2472798,3.0
557,11,14,30,143,46,1.8,69.22,2,15.01533036,3.0
558,11,15,0,78,0,1.7,69.06,1,7.320053998,3.0
559,11,15,30,89,169,1.4,74.28,0,11.82483257,3.0
560,11,16,0,8,0,1.1,81.95,-1,0.750791271,3.0
561,11,16,30,26,267,1.1,81.97,-2,4.1293973710000005,3.0
562,11,17,0,0,0,1.1,82.45,-3,0.0,3.0
563,11,17,30,0,0,1.0,82.46,-3,0.0,3.0
564,11,18,0,0,0,1.0,85.33,-4,0.0,3.0
565,11,18,30,0,0,1.0,85.33,-4,0.0,3.0
566,11,19,0,0,0,1.0,89.23,-4,0.0,3.0
567,11,19,30,0,0,1.1,89.22,-4,0.0,3.0
568,11,20,0,0,0,1.2,86.95,-4,0.0,3.0
569,11,20,30,0,0,1.2,86.93,-4,0.0,3.0
570,11,21,0,0,0,1.2,85.86,-4,0.0,3.0
571,11,21,30,0,0,1.2,85.83,-4,0.0,3.0
572,11,22,0,0,0,1.2,85.27,-4,0.0,3.0
573,11,22,30,0,0,1.2,85.22,-4,0.0,3.0
574,11,23,0,0,0,1.2,84.71,-4,0.0,3.0
575,11,23,30,0,0,1.1,84.67,-4,0.0,3.0
576,12,0,0,0,0,1.0,84.12,-4,0.0,3.0
577,12,0,30,0,0,0.9,84.1,-4,0.0,3.0
578,12,1,0,0,0,0.9,84.35,-4,0.0,3.0
579,12,1,30,0,0,0.8,78.16,-4,0.0,3.0
580,12,2,0,0,0,0.8,78.57,-4,0.0,3.0
581,12,2,30,0,0,0.8,78.55,-3,0.0,3.0
582,12,3,0,0,0,0.8,79.47,-3,0.0,3.0
583,12,3,30,0,0,0.8,79.46,-3,0.0,3.0
584,12,4,0,0,0,0.8,80.66,-3,0.0,3.0
585,12,4,30,0,0,0.8,80.66,-3,0.0,3.0
586,12,5,0,0,0,0.8,80.74,-3,0.0,3.0
587,12,5,30,0,0,0.8,80.75,-3,0.0,3.0
588,12,6,0,0,0,0.8,80.73,-3,0.0,3.0
589,12,6,30,0,0,0.8,80.74,-3,0.0,3.0
590,12,7,0,0,0,0.8,82.37,-3,0.0,3.0
591,12,7,30,0,0,1.1,76.41,-2,0.0,3.0
592,12,8,0,37,187,1.4,80.66,-2,5.161746714,3.0
593,12,8,30,61,312,1.9,74.87,-1,10.98032234,3.0
594,12,9,0,40,0,2.4,78.49,-1,3.753956355,3.0
595,12,9,30,73,768,2.6,72.91,0,29.65592929,3.0
596,12,10,0,84,806,2.9,76.95,0,35.94373708,3.0
597,12,10,30,128,566,3.2,76.94,0,34.16062741,3.0
598,12,11,0,128,617,3.5,79.71,0,38.10223827,3.0
599,12,11,30,132,639,3.7,79.7,0,40.72997884,3.0
600,12,12,0,167,528,3.9,80.68,0,39.60380431,3.0
601,12,12,30,206,357,4.0,80.69,0,35.4744977,3.0
602,12,13,0,182,24,4.1,79.85,0,18.11264036,3.0
603,12,13,30,151,8,4.1,79.88,0,14.54642101,3.0
604,12,14,0,142,9,4.1,78.74,-1,13.701940700000002,3.0
605,12,14,30,112,0,4.0,78.77,-1,10.51107779,3.0
606,12,15,0,103,2,3.9,83.58,-1,9.760286523,3.0
607,12,15,30,85,21,3.7,83.61,-1,8.446401799,3.0
608,12,16,0,57,87,3.6,88.54,-2,6.569495817999999,3.0
609,12,16,30,24,22,3.3,88.58,-2,2.440098447,3.0
610,12,17,0,0,0,3.0,92.9,-3,0.0,3.0
611,12,17,30,0,0,2.9,92.92,-3,0.0,3.0
612,12,18,0,0,0,2.8,89.42,-4,0.0,3.0
613,12,18,30,0,0,2.7,89.43,-4,0.0,3.0
614,12,19,0,0,0,2.6,92.07,-4,0.0,3.0
615,12,19,30,0,0,2.2,92.07,-4,0.0,3.0
616,12,20,0,0,0,1.8,95.03,-5,0.0,3.0
617,12,20,30,0,0,1.5,95.03,-5,0.0,3.0
618,12,21,0,0,0,1.3,100.0,-6,0.0,3.0
619,12,21,30,0,0,1.2,100.0,-6,0.0,3.0
620,12,22,0,0,0,1.2,98.43,-6,0.0,3.0
621,12,22,30,0,0,1.1,98.42,-6,0.0,3.0
622,12,23,0,0,0,1.0,96.3,-6,0.0,3.0
623,12,23,30,0,0,0.9,96.28,-6,0.0,3.0
624,13,0,0,0,0,0.8,94.33,-6,0.0,3.0
625,13,0,30,0,0,0.7,94.32,-6,0.0,3.0
626,13,1,0,0,0,0.6,90.97,-7,0.0,3.0
627,13,1,30,0,0,0.6,90.94,-7,0.0,3.0
628,13,2,0,0,0,0.7,94.34,-7,0.0,3.0
629,13,2,30,0,0,0.8,94.3,-7,0.0,3.0
630,13,3,0,0,0,1.0,97.05,-8,0.0,3.0
631,13,3,30,0,0,1.1,97.03,-8,0.0,3.0
632,13,4,0,0,0,1.2,92.13,-8,0.0,3.0
633,13,4,30,0,0,1.2,92.11,-8,0.0,3.0
634,13,5,0,0,0,1.3,88.3,-9,0.0,3.0
635,13,5,30,0,0,1.3,88.29,-8,0.0,3.0
636,13,6,0,0,0,1.4,85.62,-8,0.0,3.0
637,13,6,30,0,0,1.4,85.61,-8,0.0,3.0
638,13,7,0,0,0,1.4,83.91,-8,0.0,3.0
639,13,7,30,0,0,1.6,71.75,-6,0.0,3.0
640,13,8,0,28,541,1.9,71.59,-5,7.789801852999999,3.0
641,13,8,30,42,707,2.2,61.47,-3,15.8608142,3.0
642,13,9,0,51,809,2.5,61.03,-1,24.02532067,3.0
643,13,9,30,59,872,2.2,52.66,0,31.62673472,3.0
644,13,10,0,64,917,1.9,54.76,1,38.19566637,3.0
645,13,10,30,69,945,2.0,54.74,2,43.63830386,3.0
646,13,11,0,76,954,2.1,51.85,3,47.57930517,3.0
647,13,11,30,78,964,2.4,51.83,3,50.30080389,3.0
648,13,12,0,78,971,2.7,47.42,3,51.52078607,3.0
649,13,12,30,78,969,2.9,47.42,3,51.23925172,3.0
650,13,13,0,76,963,3.1,45.97,4,49.4556573,3.0
651,13,13,30,73,949,3.1,49.39,3,46.2654782,3.0
652,13,14,0,71,922,3.1,48.5,3,41.66708382,3.0
653,13,14,30,96,602,2.5,52.14,2,29.18604839,3.0
654,13,15,0,83,553,1.9,59.16,2,23.17991624,3.0
655,13,15,30,48,784,1.4,63.65,0,21.39731607,3.0
656,13,16,0,36,687,0.9,64.87,-1,13.32654506,3.0
657,13,16,30,22,485,1.0,69.88,-1,5.349387806,3.0
658,13,17,0,0,0,1.1,67.48,-2,0.0,3.0
659,13,17,30,0,0,1.3,67.5,-2,0.0,3.0
660,13,18,0,0,0,1.5,70.41,-3,0.0,3.0
661,13,18,30,0,0,1.8,70.42,-3,0.0,3.0
662,13,19,0,0,0,2.2,66.58,-4,0.0,3.0
663,13,19,30,0,0,2.2,66.58,-4,0.0,3.0
664,13,20,0,0,0,2.2,64.66,-4,0.0,3.0
665,13,20,30,0,0,2.1,64.66,-4,0.0,3.0
666,13,21,0,0,0,2.0,57.51,-5,0.0,3.0
667,13,21,30,0,0,2.0,57.51,-5,0.0,3.0
668,13,22,0,0,0,2.0,56.64,-5,0.0,3.0
669,13,22,30,0,0,2.0,56.64,-5,0.0,3.0
670,13,23,0,0,0,2.1,53.71,-5,0.0,3.0
671,13,23,30,0,0,2.1,53.72,-5,0.0,3.0
672,14,0,0,0,0,2.1,52.65,-5,0.0,3.0
673,14,0,30,0,0,2.1,52.67,-5,0.0,3.0
674,14,1,0,0,0,2.1,52.07,-5,0.0,3.0
675,14,1,30,0,0,2.1,52.07,-5,0.0,3.0
676,14,2,0,0,0,2.2,51.55,-5,0.0,3.0
677,14,2,30,0,0,2.3,51.54,-5,0.0,3.0
678,14,3,0,0,0,2.4,51.27,-5,0.0,3.0
679,14,3,30,0,0,2.4,51.27,-5,0.0,3.0
680,14,4,0,0,0,2.4,51.85,-5,0.0,3.0
681,14,4,30,0,0,2.3,51.87,-5,0.0,3.0
682,14,5,0,0,0,2.3,52.54,-5,0.0,3.0
683,14,5,30,0,0,2.2,52.57,-5,0.0,3.0
684,14,6,0,0,0,2.2,52.26,-5,0.0,3.0
685,14,6,30,0,0,2.1,52.28,-5,0.0,3.0
686,14,7,0,0,0,2.0,52.54,-5,0.0,3.0
687,14,7,30,0,0,1.9,45.12,-3,0.0,3.0
688,14,8,0,25,614,1.8,48.81,-1,8.164855072,3.0
689,14,8,30,35,769,2.5,42.13,0,16.42337856,3.0
690,14,9,0,43,860,3.2,43.68,1,24.58787368,3.0
691,14,9,30,49,917,3.1,40.64,2,32.09526864,3.0
692,14,10,0,53,957,3.1,41.9,4,38.75746958,3.0
693,14,10,30,57,983,2.5,39.01,5,44.19992141,3.0
694,14,11,0,63,996,2.0,33.05,6,48.42231165,3.0
695,14,11,30,65,1008,1.9,33.02,7,51.2369992,3.0
696,14,12,0,65,1014,1.8,31.82,8,52.45635121,3.0
697,14,12,30,64,1014,1.7,31.8,8,52.26867196,3.0
698,14,13,0,63,1009,1.6,33.84,8,50.57955868,3.0
699,14,13,30,61,997,1.3,33.83,7,47.38953223,3.0
700,14,14,0,57,978,1.1,41.25,7,42.79133999,3.0
701,14,14,30,53,949,0.7,44.2,6,36.97362556,3.0
702,14,15,0,48,906,0.4,52.27,6,30.02934056,3.0
703,14,15,30,41,840,0.6,60.2,4,22.24096922,3.0
704,14,16,0,33,735,0.9,53.11,2,13.88918058,3.0
705,14,16,30,21,547,1.1,57.08,1,5.81850446,3.0
706,14,17,0,0,0,1.4,56.91,0,0.0,3.0
707,14,17,30,0,0,1.6,56.91,0,0.0,3.0
708,14,18,0,0,0,1.8,61.4,-1,0.0,3.0
709,14,18,30,0,0,2.0,61.39,-1,0.0,3.0
710,14,19,0,0,0,2.2,63.88,-1,0.0,3.0
711,14,19,30,0,0,2.5,63.86,-1,0.0,3.0
712,14,20,0,0,0,2.8,58.72,-1,0.0,3.0
713,14,20,30,0,0,3.0,54.52,-1,0.0,3.0
714,14,21,0,0,0,3.3,50.75,-1,0.0,3.0
715,14,21,30,0,0,3.4,50.75,0,0.0,3.0
716,14,22,0,0,0,3.6,48.34,0,0.0,3.0
717,14,22,30,0,0,3.8,48.33,0,0.0,3.0
718,14,23,0,0,0,4.0,48.09,0,0.0,3.0
719,14,23,30,0,0,4.1,48.08,0,0.0,3.0
720,15,0,0,0,0,4.3,49.13,0,0.0,3.0
721,15,0,30,0,0,4.4,49.13,0,0.0,3.0
722,15,1,0,0,0,4.6,50.0,0,0.0,3.0
723,15,1,30,0,0,4.6,49.99,0,0.0,3.0
724,15,2,0,0,0,4.8,50.02,0,0.0,3.0
725,15,2,30,0,0,4.8,50.0,0,0.0,3.0
726,15,3,0,0,0,4.9,49.02,0,0.0,3.0
727,15,3,30,0,0,4.9,49.0,0,0.0,3.0
728,15,4,0,0,0,5.0,47.28,0,0.0,3.0
729,15,4,30,0,0,5.0,47.27,0,0.0,3.0
730,15,5,0,0,0,5.0,45.51,-1,0.0,3.0
731,15,5,30,0,0,5.0,45.5,-1,0.0,3.0
732,15,6,0,0,0,5.0,44.7,-1,0.0,3.0
733,15,6,30,0,0,5.0,44.69,0,0.0,3.0
734,15,7,0,0,0,5.1,45.91,0,0.0,3.0
735,15,7,30,0,0,5.1,42.66,0,0.0,3.0
736,15,8,0,21,0,5.3,43.38,1,1.970783769,3.0
737,15,8,30,42,0,5.1,43.39,1,3.941567537,3.0
738,15,9,0,57,0,4.9,49.2,2,5.3492114410000005,3.0
739,15,9,30,110,1,4.6,45.77,3,10.41677095,3.0
740,15,10,0,161,62,4.3,48.48,4,17.26725037,3.0
741,15,10,30,106,0,3.9,48.44,4,9.947437712,3.0
742,15,11,0,116,0,3.6,51.33,5,10.88575559,3.0
743,15,11,30,134,0,3.1,51.29,5,12.57492456,3.0
744,15,12,0,202,408,2.6,53.59,5,37.72477369,3.0
745,15,12,30,112,740,2.2,57.47,5,44.48144958,3.0
746,15,13,0,198,384,1.8,61.66,5,35.66023384,3.0
747,15,13,30,203,256,1.6,61.64,5,29.84198516,3.0
748,15,14,0,101,0,1.5,60.49,5,9.478114783,3.0
749,15,14,30,95,617,1.5,60.47,5,29.93582788,3.0
750,15,15,0,73,627,1.5,58.4,5,24.77447825,3.0
751,15,15,30,80,377,1.5,62.68,4,15.85959409,3.0
752,15,16,0,61,121,1.6,57.71,3,7.601427452999999,3.0
753,15,16,30,28,71,1.6,62.02,2,3.190757702,3.0
754,15,17,0,0,0,1.7,58.61,2,0.0,3.0
755,15,17,30,0,0,1.8,58.6,1,0.0,3.0
756,15,18,0,0,0,1.9,58.8,1,0.0,3.0
757,15,18,30,0,0,2.2,58.78,1,0.0,3.0
758,15,19,0,0,0,2.6,57.15,1,0.0,3.0
759,15,19,30,0,0,3.0,57.14,0,0.0,3.0
760,15,20,0,0,0,3.5,55.3,0,0.0,3.0
761,15,20,30,0,0,3.7,55.3,0,0.0,3.0
762,15,21,0,0,0,3.9,57.9,0,0.0,3.0
763,15,21,30,0,0,3.9,57.9,0,0.0,3.0
764,15,22,0,0,0,4.0,57.69,0,0.0,3.0
765,15,22,30,0,0,3.9,57.7,0,0.0,3.0
766,15,23,0,0,0,3.9,58.09,0,0.0,3.0
767,15,23,30,0,0,3.7,58.11,0,0.0,3.0
768,16,0,0,0,0,3.6,62.93,0,0.0,3.0
769,16,0,30,0,0,3.2,62.95,0,0.0,3.0
770,16,1,0,0,0,2.9,64.15,-1,0.0,3.0
771,16,1,30,0,0,2.7,64.18,-1,0.0,3.0
772,16,2,0,0,0,2.5,68.74,-1,0.0,3.0
773,16,2,30,0,0,2.7,68.76,-1,0.0,3.0
774,16,3,0,0,0,2.9,67.89,-1,0.0,3.0
775,16,3,30,0,0,3.2,67.92,-1,0.0,3.0
776,16,4,0,0,0,3.5,66.51,-1,0.0,3.0
777,16,4,30,0,0,3.7,66.53,-1,0.0,3.0
778,16,5,0,0,0,4.0,65.01,-1,0.0,3.0
779,16,5,30,0,0,4.2,65.03,-1,0.0,3.0
780,16,6,0,0,0,4.5,63.37,-2,0.0,3.0
781,16,6,30,0,0,5.1,63.38,-1,0.0,3.0
782,16,7,0,0,0,5.8,61.68,-1,0.0,3.0
783,16,7,30,10,318,6.1,57.3,0,1.50156604,3.0
784,16,8,0,25,652,6.5,57.0,0,8.727852608,3.0
785,16,8,30,34,805,6.6,53.0,0,17.17416158,3.0
786,16,9,0,39,896,6.7,47.93,1,25.4324953,3.0
787,16,9,30,43,951,6.6,47.95,2,33.03372679,3.0
788,16,10,0,46,988,6.5,40.82,3,39.60249858,3.0
789,16,10,30,48,1012,6.4,40.82,3,44.95165124,3.0
790,16,11,0,51,1025,6.3,35.15,4,49.0802823,3.0
791,16,11,30,52,1034,6.1,35.14,4,51.70790735,3.0
792,16,12,0,53,1035,6.0,31.6,5,52.92729443,3.0
793,16,12,30,53,1033,5.8,31.6,5,52.64576627,3.0
794,16,13,0,55,1021,5.6,31.83,5,50.9565973,3.0
795,16,13,30,178,421,5.1,31.84,4,34.53450074,3.0
796,16,14,0,159,417,4.8,34.46,4,31.15612566,3.0
797,16,14,30,149,317,3.9,39.74,3,24.86886759,3.0
798,16,15,0,122,288,3.1,50.87,2,19.7076211,3.0
799,16,15,30,73,452,2.8,50.87,1,16.98627915,3.0
800,16,16,0,56,0,2.6,55.0,0,5.25548114,3.0
801,16,16,30,24,0,2.8,59.19,0,2.25234906,3.0
802,16,17,0,0,0,3.1,60.16,-1,0.0,3.0
803,16,17,30,0,0,3.6,60.16,-1,0.0,3.0
804,16,18,0,0,0,4.1,60.35,-2,0.0,3.0
805,16,18,30,0,0,4.5,60.34,-2,0.0,3.0
806,16,19,0,0,0,5.0,55.2,-2,0.0,3.0
807,16,19,30,0,0,4.8,55.18,-2,0.0,3.0
808,16,20,0,0,0,4.6,51.21,-2,0.0,3.0
809,16,20,30,0,0,4.3,51.19,-2,0.0,3.0
810,16,21,0,0,0,4.1,48.23,-2,0.0,3.0
811,16,21,30,0,0,3.9,48.21,-2,0.0,3.0
812,16,22,0,0,0,3.7,44.71,-2,0.0,3.0
813,16,22,30,0,0,3.7,44.69,-2,0.0,3.0
814,16,23,0,0,0,3.7,42.42,-2,0.0,3.0
815,16,23,30,0,0,3.8,42.41,-2,0.0,3.0
816,17,0,0,0,0,3.9,43.62,-2,0.0,3.0
817,17,0,30,0,0,4.1,43.61,-2,0.0,3.0
818,17,1,0,0,0,4.3,46.78,-2,0.0,3.0
819,17,1,30,0,0,4.5,43.4,-2,0.0,3.0
820,17,2,0,0,0,4.7,45.76,-2,0.0,3.0
821,17,2,30,0,0,4.8,45.75,-1,0.0,3.0
822,17,3,0,0,0,5.0,47.17,-1,0.0,3.0
823,17,3,30,0,0,5.0,47.17,-1,0.0,3.0
824,17,4,0,0,0,5.1,47.95,-1,0.0,3.0
825,17,4,30,0,0,5.1,47.95,-1,0.0,3.0
826,17,5,0,0,0,5.1,48.81,-1,0.0,3.0
827,17,5,30,0,0,4.9,45.33,-1,0.0,3.0
828,17,6,0,0,0,4.8,47.05,-1,0.0,3.0
829,17,6,30,0,0,4.6,47.07,0,0.0,3.0
830,17,7,0,0,0,4.5,50.35,0,0.0,3.0
831,17,7,30,9,0,4.6,46.81,0,0.844630898,3.0
832,17,8,0,39,138,4.7,49.32,0,5.067785385,3.0
833,17,8,30,70,202,4.7,45.9,1,10.13545938,3.0
834,17,9,0,97,308,4.8,48.28,3,16.70437144,3.0
835,17,9,30,141,154,5.0,44.97,4,17.92415663,3.0
836,17,10,0,58,884,5.2,48.13,6,37.16130894,3.0
837,17,10,30,168,404,5.2,44.87,7,32.09350499,3.0
838,17,11,0,187,404,5.2,45.82,8,35.09602031,3.0
839,17,11,30,79,859,5.1,45.8,8,46.54445474,3.0
840,17,12,0,138,655,5.0,45.35,9,43.44726954,3.0
841,17,12,30,66,941,4.7,45.35,9,49.92213261,3.0
842,17,13,0,68,924,4.4,48.43,9,48.1391993,3.0
843,17,13,30,172,458,3.6,51.88,8,35.7528977,3.0
844,17,14,0,131,554,2.9,56.35,7,34.06415881,3.0
845,17,14,30,142,379,2.6,60.39,6,26.46335637,3.0
846,17,15,0,55,808,2.4,64.68,5,28.71587251,3.0
847,17,15,30,67,519,2.2,74.51,4,18.11184414,3.0
848,17,16,0,50,445,2.0,75.38,3,11.63675314,3.0
849,17,16,30,28,314,2.1,81.04,2,5.067673997,3.0
850,17,17,0,0,0,2.2,76.52,1,0.0,3.0
851,17,17,30,0,0,2.2,76.53,0,0.0,3.0
852,17,18,0,0,0,2.2,79.83,0,0.0,3.0
853,17,18,30,0,0,2.4,79.82,0,0.0,3.0
854,17,19,0,0,0,2.6,77.04,0,0.0,3.0
855,17,19,30,0,0,2.8,77.02,0,0.0,3.0
856,17,20,0,0,0,3.0,74.71,0,0.0,3.0
857,17,20,30,0,0,3.0,74.7,0,0.0,3.0
858,17,21,0,0,0,3.1,73.25,0,0.0,3.0
859,17,21,30,0,0,3.2,73.24,0,0.0,3.0
860,17,22,0,0,0,3.3,72.11,0,0.0,3.0
861,17,22,30,0,0,3.3,72.1,0,0.0,3.0
862,17,23,0,0,0,3.3,71.06,0,0.0,3.0
863,17,23,30,0,0,3.2,71.04,0,0.0,3.0
864,18,0,0,0,0,3.1,70.19,0,0.0,3.0
865,18,0,30,0,0,3.0,70.18,0,0.0,3.0
866,18,1,0,0,0,2.9,69.76,0,0.0,3.0
867,18,1,30,0,0,2.8,69.76,0,0.0,3.0
868,18,2,0,0,0,2.7,69.66,0,0.0,3.0
869,18,2,30,0,0,2.6,69.65,0,0.0,3.0
870,18,3,0,0,0,2.5,69.64,0,0.0,3.0
871,18,3,30,0,0,2.3,69.63,0,0.0,3.0
872,18,4,0,0,0,2.2,74.76,0,0.0,3.0
873,18,4,30,0,0,2.1,69.48,0,0.0,3.0
874,18,5,0,0,0,2.0,69.61,0,0.0,3.0
875,18,5,30,0,0,1.9,69.62,0,0.0,3.0
876,18,6,0,0,0,1.8,69.41,0,0.0,3.0
877,18,6,30,0,0,1.7,69.42,0,0.0,3.0
878,18,7,0,0,0,1.7,69.96,0,0.0,3.0
879,18,7,30,9,0,1.7,65.06,1,0.844621615,3.0
880,18,8,0,40,100,1.7,67.54,3,4.692239169,3.0
881,18,8,30,73,143,1.8,62.88,4,9.3843752,3.0
882,18,9,0,46,802,2.0,61.76,5,24.1175792,3.0
883,18,9,30,51,864,2.6,57.56,6,31.4369659,3.0
884,18,10,0,56,901,3.2,55.92,7,37.81778512,3.0
885,18,10,30,59,929,3.2,55.9,7,43.16670262,3.0
886,18,11,0,62,944,3.3,51.72,8,47.1074925,3.0
887,18,11,30,64,955,3.1,51.69,8,49.82884167,3.0
888,18,12,0,123,714,3.0,47.29,8,45.04302072,3.0
